anno,attoid,cat,mese,metratura,posizione,prezzo,tipo,zonaOMI,garage,cantina
2021,f475a101-f6f4-482b-bd58-15872bc7fb00,A02,9,50 mq,"9.2311427, 45.4403328",185586,Residenziale singolo,D18,FALSE,FALSE
2021,454aecab-6f9e-4b2a-bd7a-a9dc96e549d2,A02,9,62 mq,"9.2311427, 45.4403328",218000,Residenziale singolo,D18,FALSE,FALSE
2021,ce71259e-4252-42b6-b043-546c8e2a3d82,A02,9,75 mq,"9.2311427, 45.4403328",230500,Residenziale singolo,D18,FALSE,FALSE
2021,ba80b543-b54a-4421-b404-5d0719b543d7,A02,9,50 mq,"9.2311427, 45.4403328",166000,Residenziale singolo,D18,FALSE,FALSE
2021,caeaad34-59b6-49c4-816a-01114ea91af8,A02,10,63 mq,"9.2311427, 45.4403328",263500,Residenziale singolo,D18,FALSE,FALSE
2021,8f141562-3b60-4b8f-abc7-dba77c2acf4e,A02,12,76 mq,"9.2311427, 45.4403328",262500,Residenziale singolo,D18,FALSE,FALSE
2021,0e39ba60-5dde-45ef-9264-1c5608d53c7c,A02,12,72 mq,"9.2311427, 45.4403328",258500,Residenziale singolo,D18,FALSE,FALSE
2021,994891b0-f634-4874-a1e7-2b4b58f0e503,A02,7,131 mq,"9.2311427, 45.4403328",543130,Residenziale multiplo,D18,FALSE,FALSE
2021,8d19a99b-cfac-4d4e-8937-24c27e2b2b6e,A02,12,71 mq,"9.2316067, 45.4401006",250142,Residenziale singolo,D18,FALSE,FALSE
2021,8b8e3216-aceb-4eff-ae6a-1652883d0fe2,A02,12,121 mq,"9.2316067, 45.4401006",393000,Residenziale singolo,D18,FALSE,FALSE
2021,013bbedc-3b5e-44ae-8e30-fd954a4f7254,A02,12,121 mq,"9.2316067, 45.4401006",439500,Residenziale singolo,D18,FALSE,FALSE
2021,53ff8a5b-8855-4dda-928a-c3ed04942c6b,A02,12,54 mq,"9.2316067, 45.4401006",213282,Residenziale singolo,D18,FALSE,FALSE
2021,c34523f5-1894-417c-ab6f-f60a9bf7fdfe,A02,12,73 mq,"9.2316067, 45.4401006",265980,Residenziale singolo,D18,FALSE,FALSE
2021,f50089a3-3dc8-4fd1-881c-56104c56cbcb,A02,12,73 mq,"9.2316067, 45.4401006",292500,Residenziale singolo,D18,FALSE,FALSE
2021,3c5b1a8f-49af-4d4f-a80e-b8c599b8dbba,A02,12,93 mq,"9.2316067, 45.4401006",394500,Residenziale singolo,D18,FALSE,FALSE
2021,c1f715d5-791b-4d73-b51b-41b4148dff06,A02,12,71 mq,"9.2316067, 45.4401006",260590,Residenziale singolo,D18,FALSE,FALSE
2021,e82979ac-f781-4d8d-b4f9-a887227c3275,A02,12,73 mq,"9.2316067, 45.4401006",279500,Residenziale singolo,D18,FALSE,FALSE
2021,57d74168-1ae2-425a-99c5-c47d5f2e3517,A02,12,54 mq,"9.2316067, 45.4401006",241500,Residenziale singolo,D18,FALSE,FALSE
2021,ca97eb71-f902-4c3b-86fb-5c8454df4be5,A02,12,73 mq,"9.2316067, 45.4401006",314980,Residenziale singolo,D18,FALSE,FALSE
2021,b6ba846b-90f9-4478-921c-fff6d2e02ef3,A02,12,54 mq,"9.2316067, 45.4401006",225446,Residenziale singolo,D18,FALSE,FALSE
2021,30c7d1aa-4d78-4b60-9806-b514fb5e4f95,A02,12,71 mq,"9.2316067, 45.4401006",280000,Residenziale singolo,D18,FALSE,FALSE
2021,d11a06bb-a35c-4cb8-9469-cf7b2c0b0a65,A02,12,54 mq,"9.2316067, 45.4401006",226500,Residenziale singolo,D18,FALSE,FALSE
2021,485de0b9-dae8-4bc1-a160-fbfb390a7b68,A02,12,54 mq,"9.2316067, 45.4401006",217500,Residenziale singolo,D18,FALSE,FALSE
2021,dc7686ac-bad5-4294-a030-ba8bbac1d22f,A02,12,71 mq,"9.2316067, 45.4401006",275632,Residenziale singolo,D18,FALSE,FALSE
2021,9012be5e-e7e9-43c2-8b42-36159da94ada,A02,12,121 mq,"9.2316067, 45.4401006",424500,Residenziale singolo,D18,FALSE,FALSE
2021,ead7191c-e2a4-46b1-96b7-c0fb5c3d8c38,A04,1,2.5 vani,"9.22596973700471071939908789581457526266, 45.4394908389357773897487108561975571416",153000,Residenziale singolo,D18,FALSE,FALSE
2021,e2d16a87-b20f-4495-a17c-c4a3385e84fc,A03,2,4 vani,"9.2258349, 45.4394261",185000,Residenziale singolo,D18,FALSE,FALSE
2021,2f731634-0384-4b44-876e-3ceafa745ca7,A04,2,4 vani,"9.2258349, 45.4394261",155000,Residenziale singolo,D18,FALSE,FALSE
2021,1c300ec6-a759-4762-ae52-23d87daad3f7,A03,5,85 mq,"9.2294664, 45.4387816",255000,Residenziale singolo,D18,FALSE,FALSE
2021,44bef092-e89e-4816-b652-82ec6727e087,A03,6,64 mq,"9.22645254857443324273727243684691763981, 45.4393694354402185087665744169470999182",180000,Residenziale singolo,D18,FALSE,FALSE
2021,cf28706e-d616-4556-97b8-caf7b689fd67,A04,7,102 mq,"9.2287922, 45.4387545",200000,Residenziale singolo,D18,FALSE,['10 mq']
2021,6e6544ae-c98a-4977-b1f7-3290b07c4402,A03,9,90 mq,"9.2294664, 45.4387816",265000,Residenziale singolo,D18,FALSE,['2 mq']
2021,e00ddedc-e2b5-4dc2-b513-41034e3d6082,A03,10,49 mq,"9.226392, 45.439342",190000,Residenziale singolo,D18,FALSE,FALSE
2021,1a6c87ff-97b4-47af-995c-ccb9007e4e20,A03,10,34 mq,"9.226392, 45.439342",98000,Residenziale singolo,D18,FALSE,FALSE
2021,6da42229-f0f6-4048-8455-c29842e7a566,A03,11,50 mq,"9.2294664, 45.4387816",168000,Residenziale singolo,D18,FALSE,FALSE
2021,d8b56f8d-bdf3-4975-83ec-a8b3cd9a3a8e,A04,12,30 mq,"9.2258349, 45.4394261",95000,Residenziale singolo,D18,FALSE,FALSE
2021,5ef28304-c8a1-49ee-8a7a-39efb50a8910,A03,12,64 mq,"9.2294664, 45.4387816",200000,Residenziale singolo,D18,FALSE,FALSE
2021,831762db-5156-4df3-a0e5-5fa43a31ea3d,A03,12,50 mq,"9.226392, 45.439342",160000,Residenziale singolo,D18,FALSE,FALSE
2021,a3016883-2c02-41d7-884c-2acd4845d304,A04,1,3 vani,"9.2247678, 45.4386687",130000,Residenziale singolo,D18,FALSE,FALSE
2021,bc7b3fa0-48d5-4e64-baa7-aebdccac4002,A03,2,5.5 vani,"9.2247678, 45.4386687",310000,Residenziale singolo,D18,FALSE,FALSE
2021,c4da26f1-ed32-40d1-9b0d-185f8d9c1a59,A02,6,86 mq,"9.2247678, 45.4386687",210000,Residenziale singolo,D18,FALSE,['4 mq']
2021,4a7c5337-e76b-4fad-ac34-5f40d0230224,A04,7,76 mq,"9.2247678, 45.4386687",180000,Residenziale singolo,D18,FALSE,FALSE
2021,8cfc68f3-d8a3-463a-bbab-eeb07ad656d8,A02,8,112 mq,"9.2247678, 45.4386687",365000,Residenziale singolo,D18,['26 mq'],['3 mq']
2021,c37607cd-0b12-4880-acf5-be1cd931b4b1,A03,9,55 mq,"9.22484530062148198908151838320425757276, 45.4381869461417454349678435523834732406",204000,Residenziale singolo,D18,FALSE,['4 mq']
2021,df6dbd20-e1c2-4b47-ab67-61abaaab4945,A04,11,51 mq,"9.2247678, 45.4386687",40712,Residenziale singolo,D18,FALSE,FALSE
2021,73934499-8d54-47c1-af0d-d9530e1d0c83,A02,11,123 mq,"9.2256357, 45.4336378",330000,Residenziale singolo,D18,FALSE,FALSE
2021,122aa1d7-ea85-42a0-9b06-8f701f7817ee,A03,3,6.5 vani,"9.22629445235339, 45.4370379423754",190000,Residenziale singolo,D18,FALSE,['11 mq']
2021,6e236d06-5d67-481c-9db7-b97558609bdc,A03,3,107 mq,"9.2292291, 45.4367876",280000,Residenziale singolo,D18,FALSE,FALSE
2021,18936609-e741-4564-b2bf-09e97fcb1740,A03,3,96 mq,"9.2267129, 45.4360181",257500,Residenziale singolo,D18,FALSE,FALSE
2021,79cea219-baeb-442b-b63b-5799bd29af43,A03,4,67 mq,"9.2271546, 45.4369734",195000,Residenziale singolo,D18,FALSE,FALSE
2021,364d4b49-0492-4351-afa5-276544c386b3,A04,4,96 mq,"9.2256655, 45.4389823",76950,Residenziale singolo,D18,FALSE,FALSE
2021,67cb86bb-4374-4062-9398-919878e621ad,A04,6,106 mq,"9.226274, 45.4355977",268000,Residenziale singolo,D18,FALSE,FALSE
2021,889578ec-8f9e-4d9a-8e92-7b6929820a62,A04,7,96 mq,"9.2258343, 45.4364288",270000,Residenziale singolo,D18,FALSE,FALSE
2021,8f5e23c5-ca29-4fb8-821c-cd3df76098a4,A03,7,115 mq,"9.2284107, 45.4368575",250000,Residenziale singolo,D18,FALSE,FALSE
2021,32a9e5f6-5331-4a30-9b54-65e79b7d42f7,A03,7,107 mq,"9.22640138786243, 45.4384599061569",230000,Residenziale singolo,D18,FALSE,FALSE
2021,749e7b42-d4fe-4192-bd44-4c38ce6753e0,A04,7,92 mq,"9.22521275123285167989211442876971746662, 45.4390502737377080478043911684003654655",170000,Residenziale singolo,D18,FALSE,['12 mq']
2021,d31a2e60-aa54-4e8b-b401-845fd7de48aa,A03,10,96 mq,"9.2256655, 45.4389823",193000,Residenziale singolo,D18,FALSE,FALSE
2021,de795d12-c95c-4629-b548-d8c9d06b5486,A04,10,73 mq,"9.22760123076411, 45.435650513356",205000,Residenziale singolo,D18,FALSE,FALSE
2021,c5bf792e-21e8-4ef9-87db-1511fbe6c727,A03,11,107 mq,"9.22629445235339, 45.4370379423754",295000,Residenziale singolo,D18,FALSE,FALSE
2021,4fde3887-2ec6-47cb-b450-1edbfd39ad51,A04,12,28 mq,"9.2258343, 45.4364288",71000,Residenziale singolo,D18,FALSE,FALSE
2021,845196a8-14bd-4bff-a1c5-25e10229f66e,A03,12,92 mq,"9.2268168, 45.4382402",220000,Residenziale singolo,D18,FALSE,FALSE
2021,7f6d8fce-0889-4450-8168-ffd0632d656d,A02,5,124 mq,"9.1806344, 45.4160168",10000,Residenziale singolo,D18,FALSE,FALSE
2021,453037b5-6469-443d-95a8-e72d7c1b2991,A02,5,124 mq,"9.1806344, 45.4160168",16000,Residenziale singolo,D18,FALSE,FALSE
2021,b7e6f38d-da03-40a1-a517-e3804dd10425,A02,5,73 mq,"9.1806344, 45.4160168",238000,Residenziale singolo,D18,['16 mq'],FALSE
2021,b7adcb34-ba3b-40d4-9fda-ba5dacdd9860,A02,7,124 mq,"9.1806344, 45.4160168",274000,Residenziale singolo,D18,['18 mq'],FALSE
2021,95730c22-9cce-4121-8b6c-9e8385ef52df,A02,7,124 mq,"9.1806344, 45.4160168",25000,Residenziale singolo,D18,['21 mq'],FALSE
2021,7076dd3c-0412-4498-bdb3-ae83bc3f453b,A02,7,124 mq,"9.1806344, 45.4160168",7500,Residenziale singolo,D18,FALSE,FALSE
2021,c53851d6-1214-406a-9f6a-48999c547ace,A02,7,124 mq,"9.1806344, 45.4160168",10000,Residenziale singolo,D18,FALSE,FALSE
2021,2eee224a-a2dc-46f0-9a6c-2ecfc78584d3,A02,11,124 mq,"9.1806344, 45.4160168",7500,Residenziale singolo,D18,FALSE,FALSE
2021,12ed7bce-96f0-4320-9b08-d91c3ae53682,A02,12,143 mq,"9.1806344, 45.4160168",295000,Residenziale singolo,D18,['17 mq'],FALSE
2021,cdb16585-9902-4935-a904-79e9eb4ceabc,A02,12,124 mq,"9.1806344, 45.4160168",18000,Residenziale singolo,D18,['16 mq'],FALSE
2021,b17f7424-97f9-4b0b-b705-8613df6b97e5,A02,5,124 mq,"9.1806344, 45.4160168",255000,Residenziale multiplo,D18,FALSE,FALSE
2021,933fe987-72a5-4434-8f32-69f6d32df8ca,A02,7,124 mq,"9.1806344, 45.4160168",185000,Residenziale multiplo,D18,FALSE,FALSE
2021,8327d3ac-6524-44ed-9e35-b0a5e256edb0,A02,9,124 mq,"9.1806344, 45.4160168",425000,Residenziale multiplo,D18,FALSE,FALSE
2021,028d51bb-6c7b-43e2-bee1-2d1eef618d00,A02,1,6 vani,"9.18143244930945, 45.418071189675",305000,Residenziale singolo,D18,['21 mq'],FALSE
2021,63472bfe-31f0-4d19-a499-398984449544,A02,1,7 vani,"9.1780012, 45.417712",330300,Residenziale singolo,D18,['15 mq'],FALSE
2021,8880701a-cdb7-4f75-b2af-e0d90b751d74,A02,3,7 vani,"9.1780012, 45.417712",270000,Residenziale singolo,D18,"['15 mq', '23 mq']",['4 mq']
2021,7af4d9d1-dbcb-4bfb-8695-193d26b7613c,A02,3,9 vani,"9.1783122, 45.4161771",433000,Residenziale singolo,D18,['19 mq'],FALSE
2021,1e1d7c91-efbd-442e-99b8-15d581c2f864,A02,3,6.5 vani,"9.1790678, 45.4170934",158448,Residenziale singolo,D18,"['20 mq', '27 mq']",FALSE
2021,34c72bef-6b07-4ac4-877c-d5b489c61bbf,A02,3,135 mq,"9.1780012, 45.417712",191000,Residenziale singolo,D18,['17 mq'],FALSE
2021,0920a3b3-ada9-4617-b08e-615d7e6842b1,A02,4,3.5 vani,"9.1774402, 45.4159311",10000,Residenziale singolo,D18,['20 mq'],['9 mq']
2021,f51ad823-a291-4006-944b-79172de26798,A02,5,3.5 vani,"9.1790678, 45.4170934",112000,Residenziale singolo,D18,['15 mq'],FALSE
2021,160ea779-60b5-4e2e-bf03-e454ce8cf8f8,A02,5,3.5 vani,"9.1790678, 45.4170934",125000,Residenziale singolo,D18,['16 mq'],['11 mq']
2021,aa83d2e4-b0ab-4517-8e26-0e4108b2c80c,A02,5,131 mq,"9.1783122, 45.4161771",410000,Residenziale singolo,D18,['19 mq'],FALSE
2021,841b8382-ad84-44d7-86ad-dd52256a0398,A02,7,100 mq,"9.18043213496175205521381435371855433974, 45.417844545644761617505119375844497458",445000,Residenziale singolo,D18,FALSE,FALSE
2021,ab0100c1-a87d-40e4-977c-ff6597957a2f,A02,7,142 mq,"9.18043213496175205521381435371855433974, 45.417844545644761617505119375844497458",490000,Residenziale singolo,D18,['16 mq'],FALSE
2021,fbaa5046-9a0d-41f8-8b45-51bac685d8c6,A02,7,120 mq,"9.17966552008121832418862745260521888491, 45.4173060281647191805723069905372520167",193000,Residenziale singolo,D18,['15 mq'],FALSE
2021,a25a20f3-33e9-4f1d-8563-d73c38145bd0,A02,7,3.5 vani,"9.1783122, 45.4161771",245000,Residenziale singolo,D18,['15 mq'],FALSE
2021,caa1f391-e8bd-49aa-a54f-7f2c2c0c503e,A02,9,96 mq,"9.1783122, 45.4161771",22000,Residenziale singolo,D18,['18 mq'],FALSE
2021,4f055069-50b6-4810-808b-5b4fbe98fece,A02,11,96 mq,"9.1783122, 45.4161771",26500,Residenziale singolo,D18,['18 mq'],FALSE
2021,98843c18-5f4a-465f-8ac6-eea6269d8395,A02,11,126 mq,"9.1783122, 45.4161771",7000,Residenziale singolo,D18,['12 mq'],FALSE
2021,503ddabd-e309-4206-8d32-458d1c22d8ad,A02,12,95 mq,"9.1783122, 45.4161771",120773,Residenziale singolo,D18,['14 mq'],FALSE
2021,6f6e4c19-179a-4c07-9be6-2a53a2b2aa63,A03,1,5.5 vani,"9.17079272321678773860737851804484056758, 45.4277749286451632931896715886259365506",240000,Residenziale singolo,D18,FALSE,FALSE
2021,82ce7b28-f8e2-4164-b6c9-2657c43a2432,A03,1,5.5 vani,"9.1713895, 45.4261773",240000,Residenziale singolo,D18,FALSE,FALSE
2021,443c28db-cf40-4a4d-bf29-6f9d744ceb81,A03,2,3.5 vani,"9.17200904885397, 45.4254004610556",160000,Residenziale singolo,D18,FALSE,FALSE
2021,7cbe65f8-006f-4dd2-adc9-79f93cfba644,A04,4,37 mq,"9.1712303, 45.426707",140000,Residenziale singolo,D18,FALSE,FALSE
2021,6b133e0d-9282-4608-87aa-483529759488,A03,5,104 mq,"9.17140307923711, 45.4261719556996",205000,Residenziale singolo,D18,FALSE,FALSE
2021,fba5a1a8-5457-4a0c-89df-fd4555acae49,A04,6,56 mq,"9.1720463, 45.4257953",150000,Residenziale singolo,D18,FALSE,FALSE
2021,c60b8d00-3f51-4be5-9216-313ff40b9be1,A03,7,66 mq,"9.1713895, 45.4261773",190000,Residenziale singolo,D18,FALSE,FALSE
2021,f8236a70-c59e-44ff-820c-c4abf89d9441,A03,9,93 mq,"9.1712303, 45.426707",205000,Residenziale singolo,D18,FALSE,['5 mq']
2021,c8a60519-af76-4632-bd76-06839fb4ebf3,A03,9,87 mq,"9.1709392, 45.4280511",263000,Residenziale singolo,D18,FALSE,FALSE
2021,f8e04852-3f7a-467b-9eba-f41a7142ccd4,A03,1,5.5 vani,"9.1756205, 45.4248718",230000,Residenziale singolo,D18,FALSE,FALSE
2021,a938aceb-a0ef-4148-87a7-16a5dceafe92,A03,2,4.5 vani,"9.1796958, 45.4242716",148000,Residenziale singolo,D18,FALSE,FALSE
2021,975f3538-6993-40f8-a302-42e718dde872,A03,2,4 vani,"9.1722219, 45.4273251",186000,Residenziale singolo,D18,FALSE,FALSE
2021,0feeb05f-419b-4c01-81f2-b8846bb7649f,A03,3,5.5 vani,"9.1722302, 45.4279216",81000,Residenziale singolo,D18,['13 mq'],FALSE
2021,ebcf5dc0-857d-4cef-8b6f-30ba22b58add,A03,3,4.5 vani,"9.1722302, 45.4279216",200000,Residenziale singolo,D18,FALSE,['10 mq']
2021,8e091340-d1ae-4bde-8054-06aa5100b1bd,A02,3,129 mq,"9.1746162, 45.4242956",385000,Residenziale singolo,D18,FALSE,FALSE
2021,a7b6da29-ddaf-4bd5-8211-7c8d6c7eb942,A03,3,67 mq,"9.1761436, 45.4265071",220000,Residenziale singolo,D18,FALSE,FALSE
2021,90af27d4-899f-44d8-a0ba-6a89bc4b2400,A03,3,90 mq,"9.174021, 45.4247455",200000,Residenziale singolo,D18,FALSE,FALSE
2021,0231048c-7ebc-4bd2-a1ec-735c0340dff9,A03,4,70 mq,"9.17876250512273772495444700816153315203, 45.4257121422852049446988036207247461518",250000,Residenziale singolo,D18,FALSE,FALSE
2021,d0029b2b-f6a7-401c-b818-f5e4484c2ddb,A03,4,117 mq,"9.1761436, 45.4265071",240000,Residenziale singolo,D18,FALSE,FALSE
2021,9e601896-648b-4538-b45a-456f729d074f,A03,4,116 mq,"9.1785595, 45.4257272",310000,Residenziale singolo,D18,['12 mq'],FALSE
2021,59017cda-9004-46cb-8414-7b014b2d76b9,A03,4,45 mq,"9.17960051157049279089299772219840694542, 45.4254730990143231621352887016130346129",155000,Residenziale singolo,D18,FALSE,FALSE
2021,8c5c53e0-8355-46db-866b-eef73e0b9a6a,A03,4,96 mq,"9.1726291, 45.4263516",215000,Residenziale singolo,D18,FALSE,FALSE
2021,a8ae9feb-e547-47a4-98e3-748788ed597b,A03,4,23 mq,"9.1766321, 45.4239383",47500,Residenziale singolo,D18,FALSE,FALSE
2021,0b66c391-e2df-4db0-87a8-b757267a9082,A03,4,87 mq,"9.17265086308361, 45.4263287376416",225000,Residenziale singolo,D18,['13 mq'],FALSE
2021,558430bc-163e-45db-884a-9016e1a768c4,A03,4,84 mq,"9.1755781, 45.4240666",225000,Residenziale singolo,D18,['12 mq'],FALSE
2021,d490d9f2-c76a-4101-a9d6-c4e332ceef9b,A03,5,67 mq,"9.17573162354449, 45.4264215046661",195000,Residenziale singolo,D18,FALSE,FALSE
2021,22ba4751-32d0-4c2c-9553-90e5a2ce77c9,A03,5,64 mq,"9.1726709, 45.4255663",158400,Residenziale singolo,D18,FALSE,['8 mq']
2021,74ffd0f3-eb00-40d0-bb50-09b5d749d6bd,A03,5,68 mq,"9.1734247, 45.4263487",184000,Residenziale singolo,D18,FALSE,['7 mq']
2021,0bbbc86b-5897-4ad1-b479-9633c9f8974a,A03,5,69 mq,"9.1785595, 45.4257272",185000,Residenziale singolo,D18,FALSE,FALSE
2021,be27a26d-a3b1-4d09-a473-19ea50af6aed,A03,5,72 mq,"9.1723641, 45.4266754",192000,Residenziale singolo,D18,FALSE,FALSE
2021,4393f0cb-21e4-4b68-b7d6-2f121dba549b,A02,6,99 mq,"9.1803155, 45.42522",198635,Residenziale singolo,D18,FALSE,FALSE
2021,33a1e1bb-285d-4938-b13b-41a6cbf26f01,A03,6,87 mq,"9.174021, 45.4247455",255000,Residenziale singolo,D18,FALSE,['6 mq']
2021,f6efe869-61d7-48f7-842b-90582af5c471,A03,6,68 mq,"9.17628202450905, 45.4264748955757",180000,Residenziale singolo,D18,FALSE,FALSE
2021,723767ae-e6a4-4017-a6d4-cfb568cdbb52,A02,6,94 mq,"9.18041107445852947901771092531189128868, 45.4244576714413967991093277154201453574",219800,Residenziale singolo,D18,FALSE,FALSE
2021,665b523c-d80c-41bf-8781-3ead7aa5c652,A03,6,106 mq,"9.1734247, 45.4263487",26000,Residenziale singolo,D18,FALSE,FALSE
2021,a4ddeca5-e5ba-4315-a254-0e20f09a028d,A03,6,85 mq,"9.17637699042206, 45.4257414325206",220000,Residenziale singolo,D18,FALSE,FALSE
2021,b8e1c13d-aaef-4472-be32-31e92f8f0b3b,A02,7,47 mq,"9.1764011, 45.4246679",185000,Residenziale singolo,D18,FALSE,FALSE
2021,0331d0c9-e195-4425-a679-4b5fd7b57023,A03,7,66 mq,"9.1761436, 45.4265071",165000,Residenziale singolo,D18,FALSE,FALSE
2021,94b80e46-3394-409c-ab6c-00534ac8c081,A03,7,4 vani,"9.17637699042206, 45.4257414325206",185000,Residenziale singolo,D18,FALSE,FALSE
2021,c9f0c720-2b23-4f31-b428-4b86ab47cdb1,A03,7,72 mq,"9.18035189413001683898303045968041108807, 45.4252014905196824907819473677175035976",165000,Residenziale singolo,D18,FALSE,FALSE
2021,4125d645-32d3-4abe-9b83-6f73f90846bf,A03,7,70 mq,"9.174021, 45.4247455",200000,Residenziale singolo,D18,['15 mq'],FALSE
2021,12c8743f-5080-411d-beca-24163e26c42c,A03,8,71 mq,"9.1748314, 45.4255223",49659,Residenziale singolo,D18,FALSE,FALSE
2021,5741641d-6ec1-4f7e-be34-d1504b7858dd,A03,9,65 mq,"9.172791, 45.4276772",202000,Residenziale singolo,D18,FALSE,FALSE
2021,b5fe2ce0-a171-43ec-842d-857fdef53eee,A03,10,84 mq,"9.1750023, 45.4246479",260000,Residenziale singolo,D18,FALSE,FALSE
2021,b6d8a3f0-6f5b-4ad0-b9e7-1da82a42fa77,A03,10,65 mq,"9.1722219, 45.4273251",230000,Residenziale singolo,D18,FALSE,['3 mq']
2021,2f6a4929-ac83-458c-aaf1-0fde9e04ef5d,A03,11,97 mq,"9.17628202450905, 45.4264748955757",150000,Residenziale singolo,D18,FALSE,FALSE
2021,ea98d281-9ea8-48f2-8905-7a33a3700d43,A03,11,73 mq,"9.1803813, 45.4244501",220000,Residenziale singolo,D18,FALSE,FALSE
2021,9c063361-ffcd-4d09-9940-4ac43f4f5edc,A03,12,92 mq,"9.1722455156787, 45.4273046411803",217000,Residenziale singolo,D18,FALSE,FALSE
2021,b9b4476e-ed3d-4e86-89e7-acd7f81b173d,A03,12,70 mq,"9.1723641, 45.4266754",190000,Residenziale singolo,D18,FALSE,FALSE
2021,6e3b5a15-d6a8-466e-bebe-aa0d6781e8f3,A04,1,2 vani,"9.1748136, 45.4298656",25651,Residenziale singolo,D18,FALSE,FALSE
2021,6cf5d013-8309-4709-83b7-97e254dee997,A04,1,2.5 vani,"9.17479874311893, 45.4292090826301",130000,Residenziale singolo,D18,FALSE,FALSE
2021,c0f6a588-c78c-4e8c-bded-e1e77a3b7635,A04,1,2.5 vani,"9.17188696800386, 45.4285451245797",135000,Residenziale singolo,D18,FALSE,FALSE
2021,9139c433-ef40-44f1-a1d0-ae5c21b9eeff,A03,1,3.5 vani,"9.1786205, 45.4285337",170000,Residenziale singolo,D18,FALSE,FALSE
2021,e0d30154-b48c-42fa-9109-953799e41dac,A03,2,5.5 vani,"9.17181687037325, 45.4295430328023",72177,Residenziale singolo,D18,FALSE,FALSE
2021,80a94f69-b31b-4555-bd45-420f86356b53,A03,2,5 vani,"9.1722042, 45.4296147",180000,Residenziale singolo,D18,FALSE,FALSE
2021,ddb533df-811b-442d-af88-86889c362cbe,A03,3,5 vani,"9.1795855, 45.4267199",195000,Residenziale singolo,D18,FALSE,FALSE
2021,24e1ad15-c933-49b3-8df7-13a1e9a6c382,A03,3,124 mq,"9.1718374, 45.4285688",290000,Residenziale singolo,D18,FALSE,['13 mq']
2021,bc20b14a-4c2b-4c5c-96d1-e67600f4909f,A03,4,102 mq,"9.175885, 45.4289114",260000,Residenziale singolo,D18,['15 mq'],FALSE
2021,697d066c-a948-496f-9790-4daf5865bda0,A03,4,68 mq,"9.1767234, 45.429124",205000,Residenziale singolo,D18,FALSE,FALSE
2021,58b02b32-37fb-47a7-9521-6e45572ff6b4,A03,4,45 mq,"9.171879, 45.4296901",180000,Residenziale singolo,D18,FALSE,['32 mq']
2021,ec936d66-3221-4a01-b727-4a358b41d0e5,A03,4,60 mq,"9.17208172503941, 45.4289727288287",190000,Residenziale singolo,D18,FALSE,FALSE
2021,d2316fb8-b002-4ad3-aefe-2199f079e3eb,A03,5,86 mq,"9.17472324709754, 45.4282305255165",210000,Residenziale singolo,D18,FALSE,['5 mq']
2021,a6f11ce1-077c-4d98-9dcc-ef2e1eecbc8c,A03,5,93 mq,"9.17327606681336440573549087357992790201, 45.4320991615014109427709692553646847414",233000,Residenziale singolo,D18,FALSE,FALSE
2021,d2ab945c-fb72-4e2c-aaf3-fcff693cc295,A03,5,88 mq,"9.1714202, 45.4288953",215000,Residenziale singolo,D18,FALSE,FALSE
2021,f0253fd0-5530-49a8-a4ac-e3c09ea70627,A03,6,86 mq,"9.1766392, 45.429882",320000,Residenziale singolo,D18,FALSE,FALSE
2021,d9902005-6a8f-49ab-b2d6-5fc7e100512e,A03,6,85 mq,"9.1747718, 45.4291934",69732,Residenziale singolo,D18,FALSE,['10 mq']
2021,174663a3-83aa-4895-a815-6d2d42fcc87c,A03,6,56 mq,"9.17524685876004, 45.4283140266081",175000,Residenziale singolo,D18,FALSE,FALSE
2021,399efe4d-3ed8-492d-bf02-043de86d7f4d,A03,6,94 mq,"9.1722042, 45.4296147",200000,Residenziale singolo,D18,FALSE,FALSE
2021,dbceeee3-0619-4e91-88c6-8c8fb3e911b0,A04,7,20 mq,"9.1786205, 45.4285337",63000,Residenziale singolo,D18,FALSE,['9 mq']
2021,0a67db01-6570-4221-b989-b208074de8e5,A03,9,68 mq,"9.17636347428771, 45.4290825532865",210000,Residenziale singolo,D18,FALSE,FALSE
2021,4fe92ac9-f79e-4a21-8ec7-60c2f817a527,A02,9,117 mq,"9.1752573, 45.4283864",324000,Residenziale singolo,D18,['13 mq'],FALSE
2021,7f82da30-373d-4707-8398-3aee49c7f22b,A03,9,67 mq,"9.1735564436104, 45.4320648082306",187000,Residenziale singolo,D18,FALSE,['7 mq']
2021,b040f82d-0d9e-4d2d-a647-f2c7b6e383db,A03,10,94 mq,"9.1720263, 45.4299561",220000,Residenziale singolo,D18,FALSE,FALSE
2021,21d8ca0d-341f-41f1-bd80-367a1abc319e,A04,10,72 mq,"9.1726794, 45.4285161",127000,Residenziale singolo,D18,FALSE,FALSE
2021,312b4b4a-f8bc-4819-9543-7c18a1f8610e,A04,10,48 mq,"9.1743554, 45.4294224",107000,Residenziale singolo,D18,FALSE,FALSE
2021,ac42206b-68f8-4cd3-9a33-990e8c6ad7e1,A02,10,113 mq,"9.17208172503941, 45.4289727288287",407000,Residenziale singolo,D18,FALSE,['6 mq']
2021,8e620a3b-0cce-4b6a-af0c-7a64cea9ce78,A03,11,87 mq,"9.1752573, 45.4283864",248000,Residenziale singolo,D18,FALSE,FALSE
